source_dataset,source_subset,image_path,filename,extension,modality,width,height,mode,readable,sha256_or_fast_hash,patient_or_case_id,image_id,split
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2247.png,2247.png,.png,unknown,1924,1556,RGB,True,890c04d37ce73a9eb8ade34322011c7db40d38619d3d83fa01ffc4ee8959b09f,unknown,ext_002533,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1996.png,1996.png,.png,unknown,2576,1934,RGB,True,38ce280c0abb489231da096fec890f92fd16760be7b3f4f5a73ac91e723606d4,unknown,ext_002534,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1028.png,1028.png,.png,unknown,2576,1934,RGB,True,1d7f4fd5f9320d2ca2687f66c554a91b5456f10cc77f6043fdcbd0f2ed52c4eb,unknown,ext_002535,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2521.png,2521.png,.png,unknown,2576,1934,RGB,True,06147e55b6e10e692eb4611b533f9846295deb00821cd4f89d7c9bb68cc9d5b4,unknown,ext_002536,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/594.png,594.png,.png,unknown,2576,1934,RGB,True,b9222050152727e5cb752211464b25cd1a926dd24f31a48087f2513006d07946,unknown,ext_002537,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1000.png,1000.png,.png,unknown,1284,964,RGB,True,76f1ef2a0f5229f720b384c68080875a147f527849ff5dc53c4f15f6a4ad075b,unknown,ext_002538,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2509.png,2509.png,.png,unknown,2576,1934,RGB,True,432ab0a0c37918381995d2ed3e79ecb2ac649a018fc56b48a528bca02412c893,unknown,ext_002539,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1766.png,1766.png,.png,unknown,1924,1556,RGB,True,dd136cc37eb0a1411ca765414f126ef3566031a4a64fbd2b798ab02cb6c7abcb,unknown,ext_002540,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1772.png,1772.png,.png,unknown,1924,1556,RGB,True,3d1df613bfa5c85ed5d297ff20ba78b0478fcff0f022027cba3637374689d672,unknown,ext_002541,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1014.png,1014.png,.png,unknown,1924,1556,RGB,True,fad5e65343730f3695232d165a5ee9553c1f6bfc2cded0c916ed09d7d8ef1a63,unknown,ext_002542,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/580.png,580.png,.png,unknown,1284,964,RGB,True,d567765bcb28fddfb6e003487bb16e1528a3c4c94ed8826171a89f54e100253a,unknown,ext_002543,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2290.png,2290.png,.png,unknown,2576,1934,RGB,True,21e66b7b48f5bea170a8affb6fe44816bbdb7da04dc79fcf807b3249208f7275,unknown,ext_002544,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1799.png,1799.png,.png,unknown,2576,1934,RGB,True,9137a3188b61f69528ecf0a5ba2489b98fd20045851e7935c59da1645de49308,unknown,ext_002545,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1941.png,1941.png,.png,unknown,2576,1934,RGB,True,25eeeb0344f9ba89c586f15f8fee48f6da3e8fa2f2d6709311805318563a1b04,unknown,ext_002546,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/219.png,219.png,.png,unknown,2576,1934,RGB,True,1e507a20a3e4d6f85371449591e58fbf453c0c17e4d85b3fc22dc94b5aa3d42e,unknown,ext_002547,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1955.png,1955.png,.png,unknown,2576,1934,RGB,True,18bb104a382380d008b2cee66631b90dff34025ae95ab352f9d61ccd7fe3704c,unknown,ext_002548,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2284.png,2284.png,.png,unknown,2576,1934,RGB,True,33ef4409645e3628d048f8596075a0c3bde8faf155eb51798da97df70dbd9af1,unknown,ext_002549,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/557.png,557.png,.png,unknown,2576,1934,RGB,True,7ea1cce3ddc5c11bf6c8042bf6d270f7efc84ac88f00ae3fb91d595b94b55c4a,unknown,ext_002550,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/231.png,231.png,.png,unknown,2576,1934,RGB,True,98b1ae203a1b7ebd9ac576982dd52136cfd7d039ecc763397f71c7c1b1d05f75,unknown,ext_002551,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/225.png,225.png,.png,unknown,1284,964,RGB,True,a980447259a6519f18e58bfb94126e3003faddedd58e9c49d800e0751b822657,unknown,ext_002552,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1969.png,1969.png,.png,unknown,2576,1934,RGB,True,cea0b36c4c928030aca1dbc2602df1cb0acc3de653269b8db658b4dd5f864251,unknown,ext_002553,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/543.png,543.png,.png,unknown,2576,1934,RGB,True,2f18b1a485699e16bc4b03eb2a9f8e3366c187b0195aad3c313dba2c522a886b,unknown,ext_002554,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2051.png,2051.png,.png,unknown,1924,1556,RGB,True,61c3e878998ff5f683d9af7b1c10c33d1e7aeafb3950b6d584c46d153c839f6a,unknown,ext_002555,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1558.png,1558.png,.png,unknown,2576,1934,RGB,True,5b472d1522ba12a3a04bfe8f7658c041ed9677ca6e89a5633eb8a74c0fde34e7,unknown,ext_002556,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/972.png,972.png,.png,unknown,2576,1934,RGB,True,7363a23fa2f2079b2ab15e611754a96fa71094a82cc40615ffd50b8d4f9bdc53,unknown,ext_002557,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/966.png,966.png,.png,unknown,1284,964,RGB,True,a84e6e6c9d069fe350d65d541ba21c07827018574ed1ac7973d1532327382a69,unknown,ext_002558,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2045.png,2045.png,.png,unknown,2576,1934,RGB,True,cffe15f77bafd584549f4f585f3b274a26deb1a046afc45c39de8fde67187e80,unknown,ext_002559,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1564.png,1564.png,.png,unknown,2576,1934,RGB,True,5b9e9ce67d92af5e8b95af47edbcb7809fa9df14b5a98184289893dddcb3c522,unknown,ext_002560,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1202.png,1202.png,.png,unknown,1924,1556,RGB,True,31f2c2f2bfe447f677fa71655e5f73437ac4c7589ff9d974fb39c09cb7ce5af3,unknown,ext_002561,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/796.png,796.png,.png,unknown,1284,964,RGB,True,269de4cd1af452709c7fcb89fe1e5330a8fea73b38e66c99a1c587b7d80ec25f,unknown,ext_002562,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/782.png,782.png,.png,unknown,2576,1934,RGB,True,931f770906c09334624980a8899771c6637cfcebc786eeae9de85eb8192bbc38,unknown,ext_002563,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1216.png,1216.png,.png,unknown,1924,1556,RGB,True,2e64ebec17f60f6e9f652b1950dcc26ffc44caf6f8d5937c3eb6a7a9e77db573,unknown,ext_002564,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2079.png,2079.png,.png,unknown,2576,1934,RGB,True,10c84c11a1237cfe6740577b21177c2e5f388edcae85c4beeba4314380ca68ec,unknown,ext_002565,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1570.png,1570.png,.png,unknown,1924,1556,RGB,True,7f4043e406f54c0fbfa141daed2a8c6d9f0f55c03f05fe0dbd158b2fab653148,unknown,ext_002566,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2092.png,2092.png,.png,unknown,1924,1556,RGB,True,cc1aebbbcb4c2e817ebbbf4f0d288e41302aee35cf034f41379c6e7576f28c96,unknown,ext_002567,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/769.png,769.png,.png,unknown,2576,1934,RGB,True,198a2b18d7d443d4304cafabd6b914c1ff5223c76fca27c15164dcaaca15f722,unknown,ext_002568,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2086.png,2086.png,.png,unknown,1924,1556,RGB,True,4c75f72cf7f2378f15e8df9a693f35688c0185098788d5fbf222040b1c45b9e7,unknown,ext_002569,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/755.png,755.png,.png,unknown,1284,964,RGB,True,4656b327a4ed2456d334ed6cc36abe8024ffd16002080b7b1b00b202a54171f2,unknown,ext_002570,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/741.png,741.png,.png,unknown,1924,1556,RGB,True,93d1d60f5760a4a6d3b798e957d7b7b62d8bc28298635d1d17c0d505eea973e8,unknown,ext_002571,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/999.png,999.png,.png,unknown,1284,964,RGB,True,2199fda5b664a8a9cc1f6779d46c7b379c985b8043df4258e69a6f6e35043b57,unknown,ext_002572,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2125.png,2125.png,.png,unknown,1924,1556,RGB,True,a240fd4622430c03ac9188c4bd4e865b6beb5d0a550933896fce5f0433035d03,unknown,ext_002573,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/46.png,46.png,.png,unknown,2576,1934,RGB,True,f17052cf3fd8fe681f64133380dd86f3c53595f3337c44b8bd472404ff6b7546,unknown,ext_002574,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/806.png,806.png,.png,unknown,2576,1934,RGB,True,d679671a85e70bdfe157043fb31ad7f342b2b50162d5384532b735ac88d37ceb,unknown,ext_002575,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/52.png,52.png,.png,unknown,2576,1934,RGB,True,b667354bb233d7445938ebebfe4ab8d8dfa0179ce108f7af40db73029e584068,unknown,ext_002576,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/812.png,812.png,.png,unknown,2576,1934,RGB,True,fb0d40f786f096b2e1367a1d197b5df119aabdebb0c8c4cc719c15806127fd11,unknown,ext_002577,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1438.png,1438.png,.png,unknown,2576,1934,RGB,True,a45673a9262bffce47be5475c7dfc23fd55405ca1ecb998ff62a207bf6e58a1c,unknown,ext_002578,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2131.png,2131.png,.png,unknown,1924,1556,RGB,True,73bdd7c46334be51b58f97c8493123016fb539c47cf0111a9b63bf40f7d13d65,unknown,ext_002579,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1410.png,1410.png,.png,unknown,1924,1556,RGB,True,3f43e2d022ec43b64967934706e063e9e62f138340b56cac51156c0d16da3844,unknown,ext_002580,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/184.png,184.png,.png,unknown,2576,1934,RGB,True,c7e15eb194da5862852bd69d687d194fb34d759927a7c3067a462351aac56841,unknown,ext_002581,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2119.png,2119.png,.png,unknown,1284,964,RGB,True,da4c6587ea7e23d8c9ce50d6f7fa50b1b6fed704bd2d1ce9eaba2a8b6f58d7cc,unknown,ext_002582,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1376.png,1376.png,.png,unknown,2576,1934,RGB,True,81496e0ed28345108f5c4a08cb5b1510289ddb96a647b4f29f99a08c04e4c9dc,unknown,ext_002583,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1362.png,1362.png,.png,unknown,1284,964,RGB,True,b81ef817e8f36d278dfef63330b0da8156d209d42ff02de60a736ebcf7570342,unknown,ext_002584,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/190.png,190.png,.png,unknown,2576,1934,RGB,True,9ebb915647e37585ad85df0dcc090d575cd5fa9d4f1d62552a10b5b8541c2cac,unknown,ext_002585,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1404.png,1404.png,.png,unknown,1924,1556,RGB,True,345c384805e9c1d514775a24ac557f6a64d303b5de93fc62d4dacaba56a2bab2,unknown,ext_002586,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/85.png,85.png,.png,unknown,2576,1934,RGB,True,10fd3c5f92e17ffb1a0ee29cf0972fa6e98521dd1a84002cfb2db0caddf11484,unknown,ext_002587,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1389.png,1389.png,.png,unknown,2576,1934,RGB,True,b9a2cb25de9fa82cc92ee612aaa6f8d641dce2125be54e536b55de8006caf333,unknown,ext_002588,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/91.png,91.png,.png,unknown,2576,1934,RGB,True,ec620cf99b2b3cdfdc93660fdfe56e87bfda16f049ff7a5716ef9cfb67e39b96,unknown,ext_002589,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/609.png,609.png,.png,unknown,2576,1934,RGB,True,8a253f65d964c99cd5bbeed5d7708738f9572dfd9827b9eba53924748f05807d,unknown,ext_002590,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/147.png,147.png,.png,unknown,2576,1934,RGB,True,4256b47eacb9f52366ad8c9486a38b0c083b9c0ac3a6218a603f760094c6345e,unknown,ext_002591,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/621.png,621.png,.png,unknown,1924,1556,RGB,True,7c6c91be15c758c2acf2114c51ebb8abff80e13ad3073cfb98a5d06228445ed4,unknown,ext_002592,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/635.png,635.png,.png,unknown,1284,964,RGB,True,9ce97a00e453e28e7217a20114a53456ab1abf830cee9b30daea08ff9321d465,unknown,ext_002593,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/153.png,153.png,.png,unknown,2576,1934,RGB,True,bea04baea1fa4cf3a22095ba49dbba8abbde23b37b5244ce2442c9ddf1e10630,unknown,ext_002594,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2441.png,2441.png,.png,unknown,1924,1556,RGB,True,59f5104e60a1368f9451f1ebbaf199ffdc8708b1234f2ad211b7a58fff260e77,unknown,ext_002595,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1148.png,1148.png,.png,unknown,2576,1934,RGB,True,be1e7c95080473e7aa4ba656bf2270d76ff6909afb0ab7d849231a6cc76d12d1,unknown,ext_002596,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2327.png,2327.png,.png,unknown,2576,1934,RGB,True,6db26e5ac188e41accb2f3a6a65de527ff8d887fbcae3dd1e8f9b4781abbcacd,unknown,ext_002597,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2333.png,2333.png,.png,unknown,2576,1934,RGB,True,1d125b6ee0e0d06b85234e1ff844a281c7772e333a9a9e8c70ba52a183f47789,unknown,ext_002598,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2455.png,2455.png,.png,unknown,2576,1934,RGB,True,b319fa586f692fe72b72d1991ab9c9938a6339671990299be2eeafa880f6df1f,unknown,ext_002599,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1174.png,1174.png,.png,unknown,1924,1556,RGB,True,8b2cdc4f3c213b96b580db05f06e8bbec1d67e024ae39d8df9a3cabea3764ee7,unknown,ext_002600,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/386.png,386.png,.png,unknown,1924,1556,RGB,True,01792636f2242d6201133c7f0ee50fe4d1a13b1399695adbee880129f812d3de,unknown,ext_002601,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1612.png,1612.png,.png,unknown,1924,1556,RGB,True,8c73b593d7f670a8af3623048c60b7fbf3476f05549da6820900709d5320200f,unknown,ext_002602,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1606.png,1606.png,.png,unknown,2576,1934,RGB,True,8396bba2a346620703e45f6e8d214340d58dd95e2c320d2cf2e3e768506b2227,unknown,ext_002603,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/392.png,392.png,.png,unknown,1924,1556,RGB,True,b762ed2f3c6644626f9a32d33adec8270c7cca812a6f78866df482f431d1aeb1,unknown,ext_002604,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2469.png,2469.png,.png,unknown,2576,1934,RGB,True,a62d70b492a69152822ab2c64039c5f47211a0a6b80d4656c63ae2db636f8099,unknown,ext_002605,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1160.png,1160.png,.png,unknown,1924,1556,RGB,True,05c7e2476e3f550503107284bbc827ffee06bfa26ddfa96c53cb4cc81bb0e709,unknown,ext_002606,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2482.png,2482.png,.png,unknown,2576,1934,RGB,True,ad0a0bd9df5c9ba5b3a089a4562680a4b7848528f1d19446fe09c776cef6576e,unknown,ext_002607,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1835.png,1835.png,.png,unknown,2576,1934,RGB,True,75ac50a6b5c9e48eae8510f0b85f05b350de8b3f663dbdc78e5102557bb5ccdc,unknown,ext_002608,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/379.png,379.png,.png,unknown,2576,1934,RGB,True,a41b4d42a8fe682929d38a2f334fbca15bb147779f9a376ec33c4ebc506f2e60,unknown,ext_002609,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1821.png,1821.png,.png,unknown,1924,1556,RGB,True,e03550055db69ac7e6497fc9b537fec04f7f6222c3814ec6d2bbadbe37257524,unknown,ext_002610,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2496.png,2496.png,.png,unknown,2576,1934,RGB,True,7a9fd343868153cf46417ec613caa7a194c915f43c134d5aa84432d402e4cb42,unknown,ext_002611,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/423.png,423.png,.png,unknown,2576,1934,RGB,True,c6e6253528f9f1eed89bc4b7a5ccd788440f835c11f3a75a2c3949c16f74996e,unknown,ext_002612,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1809.png,1809.png,.png,unknown,1924,1556,RGB,True,97771febaac787f10af0bc77b08324033f89bb0d17b77c4ecad4da4d4fe367bd,unknown,ext_002613,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/345.png,345.png,.png,unknown,2576,1934,RGB,True,85c60c076772c476e75ece93f3af3df60e9f4ea7320b6d12105c764d44527425,unknown,ext_002614,ssl_train
